"Bcell"	"MCL"	"BtoMCL_logFC"	"BtoMCL_adj.P.Val"	"combo.name"
"10401"	"1"	"1"	" 0.022442537"	"1.131562e-01"	"10401"
"147525"	"1"	"1"	"-0.033151712"	"1.226038e-01"	"147525"
"27346"	"1"	"1"	"-0.027135272"	"1.474567e-01"	"27346"
"3557"	"1"	"1"	"-0.029926534"	"1.260172e-01"	"3557"
"55628"	"1"	"1"	"-0.009266393"	"9.743675e-02"	"55628"
"572"	"1"	"1"	" 0.013857563"	"1.329003e-01"	"572"
"92292"	"1"	"1"	"-0.010648634"	"9.281265e-02"	"92292"
"293"	"1"	"1"	"-0.039210604"	"1.775290e-01"	"293"
"6283"	"1"	"1"	"-0.025927585"	"1.021411e-01"	"6283"
"3972"	"1"	"1"	"-0.010680392"	"1.129760e-01"	"3972"
"10045"	"1"	"1"	" 0.023830278"	"1.110809e-01"	"10045"
"4175"	"1"	"1"	" 0.018563517"	"1.523951e-01"	"4175"
"100131187"	"1"	"1"	"-0.037352176"	"1.861797e-01"	"100131187"
"79828"	"1"	"1"	" 0.039009678"	"1.349594e-01"	"79828"
"8840"	"1"	"1"	"-0.011463112"	"9.385114e-02"	"8840"
"27245"	"1"	"1"	" 0.014906337"	"1.074940e-01"	"27245"
"10327"	"1"	"1"	"-0.020860637"	"1.961692e-01"	"10327"
"118460"	"1"	"1"	" 0.021325481"	"1.472085e-01"	"118460"
"100130331"	"1"	"1"	"-0.011966837"	"9.201386e-02"	"100130331"
"57130"	"1"	"1"	" 0.024622798"	"1.718542e-01"	"57130"
"149954"	"1"	"1"	"-0.011515632"	"9.714300e-02"	"149954"
"100506443"	"1"	"1"	"-0.010210208"	"1.446395e-01"	"100506443"
"286151"	"1"	"1"	" 0.049919510"	"9.667768e-02"	"286151"
"10346"	"1"	"1"	" 0.026712143"	"1.925836e-01"	"10346"
"9276"	"1"	"1"	" 0.022680498"	"1.787683e-01"	"9276"
"57604"	"1"	"1"	"-0.011056523"	"9.643874e-02"	"57604"
"71"	"1"	"1"	"-0.021467642"	"1.805939e-01"	"71"
"57822"	"1"	"1"	" 0.018283824"	"1.041776e-01"	"57822"
"84962"	"1"	"1"	" 0.025144177"	"9.929665e-02"	"84962"
"5001"	"1"	"1"	"-0.013239879"	"1.361053e-01"	"5001"
"25942"	"1"	"1"	"-0.018778754"	"1.349594e-01"	"25942"
"90378"	"1"	"2"	"-0.022395303"	"1.464375e-01"	"90378"
"3682"	"1"	"1"	"-0.035204556"	"1.886180e-01"	"3682"
"130916"	"1"	"1"	"-0.020511131"	"1.560876e-01"	"130916"
"5528"	"1"	"1"	" 0.010953866"	"1.540692e-01"	"5528"
"81575"	"1"	"1"	" 0.045716098"	"9.466939e-02"	"81575"
"92822"	"1"	"1"	" 0.016341402"	"1.334121e-01"	"92822"
"83854"	"1"	"1"	"-0.026276380"	"1.404677e-01"	"83854"
"3189"	"1"	"1"	" 0.017144027"	"1.747327e-01"	"3189"
"9466"	"1"	"1"	"-0.027430166"	"1.545383e-01"	"9466"
"54797"	"1"	"1"	"-0.018666237"	"1.256023e-01"	"54797"
"132320"	"1"	"1"	" 0.022628937"	"1.048154e-01"	"132320"
"51078"	"1"	"1"	"-0.012633983"	"1.645060e-01"	"51078"
"6875"	"1"	"1"	"-0.040194390"	"1.509601e-01"	"6875"
"92170"	"1"	"1"	" 0.021360225"	"1.650878e-01"	"92170"
"100874362"	"1"	"1"	" 0.024561548"	"9.883836e-02"	"100874362"
"170685"	"1"	"1"	"-0.011934414"	"1.283154e-01"	"170685"
"266977"	"1"	"1"	"-0.008800988"	"9.675220e-02"	"266977"
"221074"	"1"	"1"	" 0.011931015"	"9.269597e-02"	"221074"
"53820"	"1"	"1"	"-0.014099351"	"9.633998e-02"	"53820"
"10647"	"1"	"1"	"-0.014261057"	"9.890695e-02"	"10647"
"5867"	"1"	"1"	"-0.024287951"	"1.763210e-01"	"5867"
"2038"	"1"	"1"	"-0.011840838"	"1.029658e-01"	"2038"
"84899"	"1"	"1"	" 0.022448938"	"1.124429e-01"	"84899"
"84306"	"1"	"1"	"-0.016079053"	"1.647363e-01"	"84306"
"64062"	"1"	"1"	"-0.023245923"	"1.559176e-01"	"64062"
"101927363"	"1"	"1"	"-0.014321035"	"9.448859e-02"	"101927363"
"8702"	"1"	"1"	" 0.015094939"	"1.238514e-01"	"8702"
"3897"	"1"	"1"	" 0.022595611"	"1.143372e-01"	"3897"
"732"	"1"	"1"	"-0.013817007"	"1.317333e-01"	"732"
"24145"	"1"	"1"	" 0.017223889"	"1.356835e-01"	"24145"
"10313"	"1"	"1"	" 0.039560971"	"1.519474e-01"	"10313"
"54629"	"1"	"1"	"-0.019637230"	"1.099734e-01"	"54629"
"134829"	"1"	"1"	" 0.009091638"	"1.186041e-01"	"134829"
"221391"	"1"	"1"	" 0.008560453"	"1.035802e-01"	"221391"
"10111"	"1"	"1"	" 0.020208943"	"1.437250e-01"	"10111"
"55662"	"1"	"1"	"-0.012366140"	"1.576780e-01"	"55662"
"1387"	"1"	"1"	"-0.014138971"	"1.570088e-01"	"1387"
"5635"	"1"	"1"	" 0.022608586"	"1.743939e-01"	"5635"
"203523"	"1"	"1"	" 0.009671891"	"1.264424e-01"	"203523"
"374907"	"1"	"1"	" 0.018014941"	"1.023098e-01"	"374907"
"7706"	"1"	"1"	" 0.016681681"	"1.653391e-01"	"7706"
"144193"	"1"	"1"	" 0.026698639"	"9.767822e-02"	"144193"
"5680"	"1"	"1"	"-0.020164791"	"9.839439e-02"	"5680"
"55776"	"1"	"1"	"-0.016647546"	"1.475226e-01"	"55776"
"56913"	"1"	"1"	" 0.021491498"	"1.555731e-01"	"56913"
"84692"	"1"	"1"	" 0.009690621"	"9.811442e-02"	"84692"
"9787"	"1"	"1"	"-0.038984378"	"1.655591e-01"	"9787"
"51079"	"1"	"1"	"-0.024464290"	"1.957528e-01"	"51079"
"5932"	"1"	"1"	" 0.049951569"	"1.631456e-01"	"5932"
"113"	"1"	"1"	" 0.020574765"	"1.705844e-01"	"113"
"285489"	"1"	"1"	"-0.026741083"	"1.571493e-01"	"285489"
"101927422"	"1"	"1"	" 0.016319870"	"1.026879e-01"	"101927422"
"374403"	"1"	"1"	" 0.027853966"	"1.897006e-01"	"374403"
"26775"	"1"	"1"	" 0.033689653"	"1.505807e-01"	"26775"
"124565"	"1"	"1"	"-0.012359248"	"1.543969e-01"	"124565"
"144577"	"1"	"1"	" 0.016522579"	"1.278499e-01"	"144577"
"2972"	"1"	"1"	"-0.010451783"	"1.253682e-01"	"2972"
"25799"	"1"	"1"	"-0.016860754"	"1.243318e-01"	"25799"
"284551"	"1"	"1"	"-0.011006950"	"1.183741e-01"	"284551"
"160777"	"1"	"1"	"-0.009691340"	"1.691995e-01"	"160777"
"3068"	"1"	"1"	" 0.017784587"	"1.874947e-01"	"3068"
"6223"	"1"	"1"	" 0.025104369"	"1.847448e-01"	"6223"
"3955"	"1"	"1"	" 0.027349426"	"1.617273e-01"	"3955"
"8314"	"1"	"1"	" 0.012861167"	"1.690130e-01"	"8314"
"57092"	"1"	"1"	" 0.016075676"	"2.020396e-01"	"57092"
"9796"	"1"	"1"	" 0.011919235"	"1.058225e-01"	"9796"
"83746"	"1"	"1"	"-0.011906544"	"1.780516e-01"	"83746"
"27163"	"1"	"1"	" 0.026642808"	"1.499152e-01"	"27163"
"6597"	"1"	"1"	"-0.027278568"	"1.903519e-01"	"6597"
"10755"	"1"	"1"	" 0.018192743"	"1.696737e-01"	"10755"
"168451"	"1"	"1"	" 0.019342345"	"1.561956e-01"	"168451"
"80320"	"1"	"1"	"-0.014371587"	"1.285871e-01"	"80320"
"26353"	"1"	"1"	" 0.036175736"	"1.660201e-01"	"26353"
"387032"	"1"	"1"	"-0.021583961"	"1.583489e-01"	"387032"
"627"	"1"	"1"	"-0.016159836"	"1.098619e-01"	"627"
"84954"	"1"	"1"	" 0.017373245"	"1.541573e-01"	"84954"
"54973"	"1"	"1"	" 0.014104562"	"1.859633e-01"	"54973"
"56063"	"1"	"1"	"-0.009641928"	"1.338177e-01"	"56063"
"8933"	"1"	"1"	" 0.016069508"	"1.947025e-01"	"8933"
"10611"	"1"	"1"	"-0.018877115"	"1.301642e-01"	"10611"
"129787"	"1"	"1"	"-0.018734036"	"1.653219e-01"	"129787"
"164633"	"1"	"1"	"-0.007947123"	"1.042475e-01"	"164633"
"1655"	"1"	"1"	"-0.020112150"	"2.007938e-01"	"1655"
"84811"	"1"	"1"	"-0.022424067"	"1.649224e-01"	"84811"
"170954"	"1"	"1"	"-0.022616779"	"2.110743e-01"	"170954"
"26048"	"1"	"1"	" 0.014561103"	"1.409830e-01"	"26048"
"1595"	"1"	"1"	"-0.029909898"	"1.901013e-01"	"1595"
"6642"	"1"	"1"	"-0.013424347"	"1.884350e-01"	"6642"
"4939"	"1"	"1"	" 0.032445590"	"1.367535e-01"	"4939"
"54454"	"1"	"1"	"-0.015944968"	"1.600376e-01"	"54454"
"64901"	"1"	"1"	" 0.015426110"	"1.257323e-01"	"64901"
"162681"	"1"	"1"	" 0.020397389"	"1.088103e-01"	"162681"
"55791"	"1"	"1"	"-0.030809443"	"1.805973e-01"	"55791"
"9782"	"1"	"1"	"-0.012475114"	"1.837306e-01"	"9782"
"92235"	"1"	"1"	"-0.008762573"	"1.054334e-01"	"92235"
"51733"	"1"	"1"	" 0.012408475"	"1.077194e-01"	"51733"
"3560"	"1"	"1"	" 0.047156323"	"1.690905e-01"	"3560"
"54543"	"1"	"1"	" 0.022906157"	"2.228650e-01"	"54543"
"219771"	"1"	"1"	"-0.018183799"	"1.693660e-01"	"219771"
"3790"	"1"	"1"	" 0.024347168"	"1.248347e-01"	"3790"
"387338"	"1"	"1"	"-0.013111464"	"1.601589e-01"	"387338"
"256309"	"1"	"1"	"-0.012403056"	"1.055857e-01"	"256309"
"6563"	"1"	"1"	" 0.051364558"	"1.035290e-01"	"6563"
"7769"	"1"	"1"	"-0.014283699"	"1.157691e-01"	"7769"
"1770"	"1"	"1"	"-0.008751824"	"1.125896e-01"	"1770"
"642"	"1"	"1"	"-0.023373116"	"1.868501e-01"	"642"
"3984"	"1"	"1"	" 0.012184417"	"1.530379e-01"	"3984"
"7107"	"1"	"1"	"-0.047559880"	"1.787073e-01"	"7107"
"257106"	"1"	"1"	"-0.017924965"	"1.939940e-01"	"257106"
"11232"	"1"	"1"	" 0.016983746"	"1.781004e-01"	"11232"
"8445"	"1"	"1"	" 0.023415371"	"1.656245e-01"	"8445"
"10238"	"1"	"1"	" 0.013525989"	"1.802098e-01"	"10238"
"141"	"1"	"1"	"-0.022249545"	"1.551115e-01"	"141"
"53340"	"1"	"1"	" 0.025102182"	"1.124598e-01"	"53340"
"152100"	"1"	"1"	" 0.029082226"	"1.896521e-01"	"152100"
"54974"	"1"	"1"	"-0.026764282"	"1.674181e-01"	"54974"
"93343"	"1"	"1"	" 0.019699033"	"1.754256e-01"	"93343"
"29765"	"1"	"1"	" 0.015484125"	"1.253682e-01"	"29765"
"113278"	"1"	"1"	"-0.008910184"	"1.338608e-01"	"113278"
"10472"	"1"	"1"	" 0.027581650"	"1.764671e-01"	"10472"
"7799"	"1"	"1"	"-0.017349520"	"1.732100e-01"	"7799"
"400713"	"1"	"1"	"-0.049890445"	"1.504661e-01"	"400713"
"5582"	"1"	"1"	"-0.008971681"	"1.494659e-01"	"5582"
"8227"	"1"	"1"	" 0.034375700"	"1.888640e-01"	"8227"
"1122"	"1"	"1"	" 0.030143747"	"1.595641e-01"	"1122"
"10554"	"1"	"1"	" 0.015310152"	"1.906320e-01"	"10554"
"137492"	"1"	"1"	" 0.018891710"	"1.495118e-01"	"137492"
"27232"	"1"	"1"	" 0.018387806"	"1.185355e-01"	"27232"
"101927123"	"1"	"1"	"-0.009804079"	"1.148716e-01"	"101927123"
"1487"	"1"	"1"	" 0.030160877"	"2.268091e-01"	"1487"
"821"	"1"	"1"	"-0.017217825"	"2.026472e-01"	"821"
"11124"	"1"	"1"	"-0.028366744"	"1.852662e-01"	"11124"
"112479"	"1"	"1"	" 0.014267770"	"1.161313e-01"	"112479"
"51087"	"1"	"1"	"-0.018982034"	"1.735508e-01"	"51087"
"101927034"	"1"	"1"	" 0.010072450"	"1.070224e-01"	"101927034"
"56246"	"1"	"1"	"-0.005810400"	"1.267669e-01"	"56246"
"349565"	"1"	"1"	"-0.013017024"	"1.335942e-01"	"349565"
"26060"	"1"	"1"	"-0.034902718"	"1.948181e-01"	"26060"
"64423"	"1"	"1"	" 0.016900778"	"1.520749e-01"	"64423"
"4058"	"1"	"1"	" 0.024538540"	"1.232858e-01"	"4058"
"10953"	"1"	"1"	" 0.018541739"	"1.962643e-01"	"10953"
"23030"	"1"	"1"	" 0.035640698"	"1.983858e-01"	"23030"
"144486"	"1"	"1"	"-0.010875321"	"1.204878e-01"	"144486"
"686"	"1"	"1"	" 0.011904580"	"1.307828e-01"	"686"
"131034"	"1"	"1"	" 0.010249375"	"1.123101e-01"	"131034"
"253558"	"1"	"1"	"-0.024676803"	"1.829733e-01"	"253558"
"93653"	"1"	"1"	"-0.012654062"	"1.114095e-01"	"93653"
"11120"	"1"	"1"	" 0.025796738"	"1.749141e-01"	"11120"
"26953"	"1"	"1"	"-0.026794790"	"2.012514e-01"	"26953"
"11152"	"1"	"1"	" 0.017251449"	"1.677209e-01"	"11152"
"22877"	"1"	"1"	"-0.015807491"	"1.572120e-01"	"22877"
"3632"	"1"	"1"	"-0.027605461"	"1.740545e-01"	"3632"
"219541"	"1"	"1"	" 0.017875776"	"1.960371e-01"	"219541"
"5256"	"1"	"1"	" 0.011414096"	"1.653391e-01"	"5256"
"79654"	"1"	"1"	" 0.017377105"	"1.811652e-01"	"79654"
"80317"	"1"	"1"	" 0.008751116"	"1.256468e-01"	"80317"
"254887"	"1"	"1"	" 0.038098458"	"1.374973e-01"	"254887"
"400916"	"1"	"1"	" 0.019105244"	"2.429629e-01"	"400916"
"100507433"	"1"	"1"	" 0.016421911"	"1.296706e-01"	"100507433"
"56616"	"1"	"1"	"-0.014037056"	"2.195480e-01"	"56616"
"27152"	"1"	"1"	" 0.021448857"	"1.184358e-01"	"27152"
"9946"	"1"	"1"	" 0.014280055"	"1.527698e-01"	"9946"
"339500"	"1"	"1"	" 0.019084566"	"1.233103e-01"	"339500"
"3987"	"1"	"1"	" 0.023914319"	"1.665861e-01"	"3987"
"27237"	"1"	"1"	"-0.010088331"	"1.684282e-01"	"27237"
"89910"	"1"	"1"	"-0.009988788"	"1.617273e-01"	"89910"
"124245"	"1"	"1"	" 0.008187285"	"1.782296e-01"	"124245"
"3643"	"1"	"1"	" 0.023779156"	"1.142237e-01"	"3643"
"10577"	"1"	"1"	" 0.027330013"	"2.270814e-01"	"10577"
"101926942"	"1"	"1"	"-0.011265820"	"1.167139e-01"	"101926942"
"4716"	"1"	"1"	" 0.014326046"	"2.231666e-01"	"4716"
"5008"	"1"	"1"	"-0.013988115"	"1.318880e-01"	"5008"
"317"	"1"	"1"	"-0.012436966"	"1.642881e-01"	"317"
"4293"	"1"	"1"	"-0.018122665"	"1.401585e-01"	"4293"
"339"	"1"	"1"	"-0.012703215"	"1.185874e-01"	"339"
"54751"	"1"	"1"	"-0.014799367"	"1.557349e-01"	"54751"
"8479"	"1"	"1"	"-0.013862836"	"1.712982e-01"	"8479"
"57505"	"1"	"1"	"-0.010205337"	"1.795271e-01"	"57505"
"439916"	"1"	"1"	" 0.010422643"	"1.169785e-01"	"439916"
"26227"	"1"	"1"	"-0.050717226"	"2.071554e-01"	"26227"
"2326"	"1"	"1"	"-0.046898883"	"1.393512e-01"	"2326"
"51435"	"1"	"1"	" 0.022354150"	"1.259535e-01"	"51435"
"84435"	"1"	"1"	"-0.008987082"	"1.255020e-01"	"84435"
"9337"	"1"	"1"	" 0.015933425"	"2.082248e-01"	"9337"
"343990"	"1"	"1"	" 0.011992867"	"1.377068e-01"	"343990"
"152578"	"1"	"1"	"-0.010936866"	"1.245694e-01"	"152578"
"3964"	"1"	"1"	" 0.019241701"	"1.593559e-01"	"3964"
"2947"	"1"	"1"	" 0.020729886"	"1.670854e-01"	"2947"
"7265"	"1"	"1"	" 0.012159346"	"2.217111e-01"	"7265"
"23286"	"1"	"1"	" 0.016310807"	"1.430693e-01"	"23286"
"83480"	"1"	"1"	" 0.020091202"	"1.878153e-01"	"83480"
"5598"	"1"	"1"	" 0.018760600"	"1.717888e-01"	"5598"
"25855"	"1"	"1"	" 0.014916964"	"2.165736e-01"	"25855"
"286499"	"1"	"1"	" 0.009785005"	"1.386702e-01"	"286499"
"126133"	"1"	"1"	"-0.019943147"	"1.958400e-01"	"126133"
"79896"	"1"	"1"	" 0.030571916"	"1.408173e-01"	"79896"
"602"	"1"	"1"	" 0.017116438"	"2.024240e-01"	"602"
"56957"	"1"	"1"	" 0.010544574"	"1.305096e-01"	"56957"
"260425"	"1"	"1"	" 0.020157295"	"1.201141e-01"	"260425"
"3032"	"1"	"1"	" 0.013949160"	"2.308059e-01"	"3032"
"79696"	"1"	"1"	"-0.013249054"	"1.307828e-01"	"79696"
"2621"	"1"	"1"	"-0.029267593"	"1.727728e-01"	"2621"
"10623"	"1"	"1"	"-0.012222804"	"1.949899e-01"	"10623"
"8450"	"1"	"1"	"-0.014845870"	"2.015670e-01"	"8450"
"9674"	"1"	"1"	" 0.028701138"	"2.033047e-01"	"9674"
"381"	"1"	"1"	"-0.014648862"	"2.300602e-01"	"381"
"159091"	"1"	"1"	"-0.009943288"	"1.247364e-01"	"159091"
"23451"	"1"	"1"	" 0.021089440"	"2.541219e-01"	"23451"
"6168"	"1"	"1"	" 0.023977930"	"2.194047e-01"	"6168"
"1117"	"1"	"1"	"-0.077349421"	"2.491092e-01"	"1117"
"51111"	"1"	"1"	" 0.016087771"	"1.948064e-01"	"51111"
"151534"	"1"	"1"	"-0.013829131"	"1.505428e-01"	"151534"
"118424"	"1"	"1"	"-0.009343967"	"1.918856e-01"	"118424"
"5898"	"1"	"1"	"-0.021280296"	"2.205927e-01"	"5898"
"140700"	"1"	"1"	"-0.009751636"	"1.782120e-01"	"140700"
"221662"	"1"	"1"	"-0.022765329"	"1.341743e-01"	"221662"
"63035"	"1"	"1"	"-0.007582465"	"1.658878e-01"	"63035"
"6425"	"1"	"1"	"-0.010670434"	"1.272433e-01"	"6425"
"51068"	"1"	"1"	"-0.019977186"	"2.260981e-01"	"51068"
"81621"	"1"	"1"	"-0.011138079"	"1.318543e-01"	"81621"
"142684"	"1"	"1"	" 0.013339037"	"1.204925e-01"	"142684"
"101929239"	"1"	"1"	"-0.008045883"	"1.199850e-01"	"101929239"
"401262"	"1"	"1"	"-0.038022843"	"1.794047e-01"	"401262"
"89849"	"1"	"1"	" 0.034812883"	"1.852662e-01"	"89849"
"4772"	"1"	"1"	" 0.043321288"	"2.012514e-01"	"4772"
"151171"	"1"	"1"	"-0.010767928"	"1.746314e-01"	"151171"
"100289509"	"1"	"1"	" 0.009174738"	"1.575458e-01"	"100289509"
"353149"	"1"	"1"	"-0.010033488"	"1.429940e-01"	"353149"
"27089"	"1"	"1"	"-0.019951381"	"2.252705e-01"	"27089"
"55075"	"1"	"1"	"-0.018898498"	"1.220586e-01"	"55075"
"4218"	"1"	"1"	"-0.017803861"	"2.575148e-01"	"4218"
"51373"	"1"	"1"	" 0.018942290"	"2.152769e-01"	"51373"
"4015"	"1"	"1"	"-0.016610896"	"1.210002e-01"	"4015"
"4902"	"1"	"1"	" 0.023615672"	"1.227385e-01"	"4902"
"128239"	"1"	"1"	"-0.009564029"	"1.285308e-01"	"128239"
"389677"	"1"	"1"	" 0.019399744"	"1.820702e-01"	"389677"
"10213"	"1"	"1"	"-0.019504112"	"2.257245e-01"	"10213"
"404093"	"1"	"1"	" 0.022862953"	"1.369140e-01"	"404093"
"51193"	"1"	"1"	" 0.018851976"	"1.725812e-01"	"51193"
"6390"	"1"	"1"	"-0.012567508"	"2.376289e-01"	"6390"
"1269"	"1"	"1"	"-0.024911477"	"1.921237e-01"	"1269"
"6895"	"1"	"1"	" 0.014589088"	"2.120300e-01"	"6895"
"55783"	"1"	"1"	" 0.018044639"	"1.989998e-01"	"55783"
"6950"	"1"	"1"	"-0.021632350"	"2.223848e-01"	"6950"
"124491"	"1"	"1"	" 0.011843410"	"1.982410e-01"	"124491"
"56131"	"1"	"1"	"-0.008234402"	"1.258164e-01"	"56131"
"51347"	"1"	"1"	"-0.020732649"	"2.202670e-01"	"51347"
"158747"	"1"	"1"	"-0.024398765"	"1.790978e-01"	"158747"
"5998"	"1"	"1"	"-0.016074613"	"1.679884e-01"	"5998"
"5046"	"1"	"1"	" 0.008078656"	"1.314297e-01"	"5046"
"50814"	"1"	"1"	"-0.015643139"	"2.043223e-01"	"50814"
"169200"	"1"	"1"	" 0.021404988"	"2.173598e-01"	"169200"
"728637"	"1"	"1"	"-0.015244489"	"1.214942e-01"	"728637"
"7639"	"1"	"1"	" 0.025711355"	"1.570462e-01"	"7639"
"11017"	"1"	"1"	" 0.012085457"	"2.261153e-01"	"11017"
"644997"	"1"	"1"	" 0.008804026"	"1.776630e-01"	"644997"
"132204"	"1"	"1"	" 0.010680339"	"1.239739e-01"	"132204"
"124790"	"1"	"1"	"-0.015849412"	"1.770404e-01"	"124790"
"23759"	"1"	"1"	"-0.010671879"	"2.012514e-01"	"23759"
"101929526"	"1"	"1"	"-0.009057461"	"1.373731e-01"	"101929526"
"79735"	"1"	"1"	" 0.014345075"	"1.703795e-01"	"79735"
"54477"	"1"	"1"	" 0.024258965"	"1.235352e-01"	"54477"
"2688"	"1"	"1"	" 0.023121515"	"1.725331e-01"	"2688"
"253018"	"1"	"1"	" 0.029294650"	"1.328622e-01"	"253018"
"10225"	"1"	"1"	"-0.044247738"	"1.484400e-01"	"10225"
"6821"	"1"	"1"	" 0.017029496"	"1.670854e-01"	"6821"
"6868"	"1"	"1"	"-0.021724004"	"2.154844e-01"	"6868"
"7414"	"1"	"1"	"-0.021196111"	"1.926166e-01"	"7414"
"9824"	"1"	"1"	" 0.016537687"	"1.254749e-01"	"9824"
"138716"	"1"	"1"	"-0.016662016"	"2.409956e-01"	"138716"
"79658"	"1"	"1"	"-0.017721113"	"1.833825e-01"	"79658"
"101927124"	"1"	"1"	" 0.009847035"	"1.240556e-01"	"101927124"
"148523"	"1"	"1"	"-0.014104937"	"1.332000e-01"	"148523"
"6338"	"1"	"1"	"-0.015688399"	"1.327517e-01"	"6338"
"9767"	"1"	"1"	" 0.066743447"	"1.468170e-01"	"9767"
"130617"	"1"	"1"	"-0.019323374"	"1.999334e-01"	"130617"
"81624"	"1"	"1"	"-0.010389123"	"1.328431e-01"	"81624"
"23086"	"1"	"1"	"-0.025739957"	"1.252106e-01"	"23086"
"55206"	"1"	"1"	" 0.014504999"	"2.029590e-01"	"55206"
"10243"	"1"	"1"	"-0.030880951"	"1.588894e-01"	"10243"
"84890"	"1"	"1"	"-0.017743468"	"2.218994e-01"	"84890"
"8266"	"1"	"1"	"-0.013735142"	"2.147615e-01"	"8266"
"7062"	"1"	"1"	"-0.010677519"	"1.262496e-01"	"7062"
"90580"	"1"	"1"	"-0.012384745"	"1.959828e-01"	"90580"
"56271"	"1"	"1"	"-0.035608083"	"2.156461e-01"	"56271"
"246312"	"1"	"1"	"-0.008171436"	"1.422380e-01"	"246312"
"10683"	"1"	"1"	"-0.008957986"	"1.450166e-01"	"10683"
"146705"	"1"	"1"	" 0.012407992"	"2.066713e-01"	"146705"
"55536"	"1"	"1"	" 0.030413644"	"2.523536e-01"	"55536"
"23233"	"1"	"1"	"-0.019941457"	"1.862502e-01"	"23233"
"283989"	"1"	"1"	" 0.014467227"	"2.290314e-01"	"283989"
"101928227"	"1"	"1"	"-0.010913067"	"1.385894e-01"	"101928227"
"57018"	"1"	"1"	"-0.027120852"	"2.653960e-01"	"57018"
"170463"	"1"	"1"	"-0.014701306"	"2.096001e-01"	"170463"
"3209"	"1"	"1"	" 0.015932123"	"1.223589e-01"	"3209"
"4072"	"1"	"1"	" 0.059631779"	"1.810567e-01"	"4072"
"7994"	"1"	"1"	"-0.016553725"	"2.191589e-01"	"7994"
"27309"	"1"	"1"	" 0.012891566"	"2.267360e-01"	"27309"
"100507303"	"1"	"1"	"-0.030252241"	"2.546404e-01"	"100507303"
"55222"	"1"	"1"	"-0.015279368"	"2.018453e-01"	"55222"
"8999"	"1"	"1"	"-0.009835844"	"1.323111e-01"	"8999"
"55905"	"1"	"1"	" 0.013809851"	"2.336507e-01"	"55905"
"26173"	"1"	"1"	" 0.012512215"	"1.988112e-01"	"26173"
"27300"	"1"	"1"	"-0.018856557"	"2.197991e-01"	"27300"
"84501"	"1"	"1"	"-0.013788667"	"1.406377e-01"	"84501"
"5606"	"1"	"1"	" 0.014444159"	"2.284920e-01"	"5606"
"10055"	"1"	"1"	" 0.016996842"	"2.435679e-01"	"10055"
"4828"	"1"	"1"	" 0.017089073"	"2.286059e-01"	"4828"
"7251"	"1"	"1"	"-0.014420098"	"2.421256e-01"	"7251"
"140893"	"1"	"1"	" 0.009253767"	"1.475047e-01"	"140893"
"53354"	"1"	"1"	"-0.026035764"	"2.007938e-01"	"53354"
"51285"	"1"	"1"	" 0.012322180"	"1.542130e-01"	"51285"
"9928"	"1"	"1"	" 0.039214856"	"1.484113e-01"	"9928"
"196"	"1"	"1"	"-0.035520881"	"2.214798e-01"	"196"
"100130581"	"1"	"1"	" 0.011496947"	"1.305753e-01"	"100130581"
"64793"	"1"	"1"	" 0.011809119"	"2.066407e-01"	"64793"
"51110"	"1"	"1"	"-0.034365782"	"1.905635e-01"	"51110"
"26166"	"1"	"1"	"-0.016226149"	"1.419222e-01"	"26166"
"5814"	"1"	"1"	"-0.014102223"	"2.010211e-01"	"5814"
"57139"	"1"	"1"	" 0.036750326"	"1.395939e-01"	"57139"
"5650"	"1"	"1"	" 0.014942773"	"1.818921e-01"	"5650"
"100507290"	"1"	"1"	" 0.007908187"	"1.751203e-01"	"100507290"
"4803"	"1"	"1"	" 0.010703278"	"1.507413e-01"	"4803"
"305"	"1"	"1"	" 0.017517738"	"1.655800e-01"	"305"
"5917"	"1"	"1"	" 0.020351153"	"2.382900e-01"	"5917"
"339123"	"1"	"1"	"-0.010845093"	"2.278824e-01"	"339123"
"6833"	"1"	"1"	"-0.012836525"	"1.906457e-01"	"6833"
"100506314"	"1"	"1"	"-0.019541692"	"1.406615e-01"	"100506314"
"8552"	"1"	"1"	"-0.009805034"	"1.638486e-01"	"8552"
"84869"	"1"	"1"	"-0.017913331"	"2.292421e-01"	"84869"
"80830"	"1"	"1"	" 0.019275149"	"1.396947e-01"	"80830"
"4067"	"1"	"1"	"-0.037399611"	"2.920247e-01"	"4067"
"23452"	"1"	"1"	"-0.012176873"	"1.616751e-01"	"23452"
"80821"	"1"	"1"	"-0.015522087"	"2.005777e-01"	"80821"
"10924"	"1"	"1"	" 0.036342846"	"2.162730e-01"	"10924"
"9182"	"1"	"1"	" 0.015410170"	"1.321246e-01"	"9182"
"60685"	"1"	"1"	" 0.011842158"	"2.106734e-01"	"60685"
"79992"	"1"	"1"	" 0.022810687"	"1.607426e-01"	"79992"
"9988"	"1"	"1"	" 0.015207246"	"2.440378e-01"	"9988"
"80003"	"1"	"1"	" 0.020599952"	"1.677328e-01"	"80003"
"27090"	"1"	"1"	" 0.023911519"	"2.203203e-01"	"27090"
"9777"	"1"	"1"	" 0.008938089"	"2.221568e-01"	"9777"
"9159"	"1"	"1"	" 0.023856686"	"2.389363e-01"	"9159"
"51132"	"1"	"1"	" 0.008936485"	"2.037462e-01"	"51132"
"283"	"1"	"1"	" 0.038076092"	"1.436727e-01"	"283"
